COG4549	S	Uncharacterized conserved protein YcnI, contains cohesin/reeler-like domain	YcnI			3ESM
COG4550	T	Cell fate regulator YmcA, YheA/YmcA/DUF963 family (controls sporulation, competence, biofilm development)	YmcA		23490197	6PRH
COG4551	R	Predicted protein tyrosine phosphatase				
COG4552	R	Predicted acetyltransferase	Eis			2HV2
COG4553	I	Poly-beta-hydroxyalkanoate depolymerase	DepA			
COG4555	CP	ABC-type Na+ transport system, ATPase component NatA	NatA			
COG4558	P	ABC-type hemin transport system, periplasmic component	ChuT			3MD9
COG4559	P	ABC-type hemin transport system, ATPase component				4G1U
COG4564	T	Signal transduction histidine kinase				2QHK
COG4565	KT	DNA-binding response regulator DpiB of citrate/malate metabolism	CitB			
COG4566	TK	DNA-binding response regulator, FixJ family, consists of REC and HTH domains	FixJ			1YIO
COG4567	TK	DNA-binding response regulator, ActR/RegA family, consists of REC and Fis-type HTH domains				3RQI
COG4568	K	Transcriptional antiterminator Rof (Rho-off)	Rof			1SG5
COG4569	Q	Acetaldehyde dehydrogenase (acetylating)	MhpF			4JN6
COG4570	L	Holliday junction resolvase RusA (prophage-encoded endonuclease)	RusA			1Q8R
COG4571	M	Outer membrane protease	OmpT			1I78
COG4572	P	Cation transport regulator ChaB	ChaB			1SG7
COG4573	G	Tagatose-1,6-bisphosphate aldolase non-catalytic subunit AgaZ/GatZ	GatZ			2FIQ
COG4574	O	Serine protease inhibitor ecotin	Eco			1SLU
COG4575	J	Membrane-anchored ribosome-binding protein ElaB, inhibits growth in stationary phase, YqjD/DUF883 family	ElaB			
COG4576	QC	Carboxysome shell and ethanolamine utilization microcompartment protein CcmK/EutM	CcmL			2HD3
COG4577	QC	Carboxysome shell and ethanolamine utilization microcompartment protein CcmL/EutN	CcmK			2A10
COG4578	K	DNA-binding transcriptional regulator of glucitol operon	GutM			
COG4579	T	Isocitrate dehydrogenase kinase/phosphatase	AceK			3EPS
COG4580	G	Maltoporin (phage lambda and maltose receptor)	LamB			1MPR
COG4581	L	Superfamily II RNA helicase	Dob10			4A4Z
COG4582	D	Cell division protein ZapD, interacts with FtsZ	ZapD			2OEZ
COG4583	E	Sarcosine oxidase gamma subunit	SoxG			
COG4584	X	Transposase				
COG4585	T	Signal transduction histidine kinase ComP	ComP			4GT8
COG4586	R	ABC-type uncharacterized transport system, ATPase component				
COG4587	R	ABC-type uncharacterized transport system, permease component				
COG4588	M	Accessory colonization factor AcfC, contains ABC-type periplasmic domain	AcfC			4JB7
COG4589	R	Predicted CDP-diglyceride synthetase/phosphatidate cytidylyltransferase	YnbB			
COG4590	R	ABC-type uncharacterized transport system, permease component				
COG4591	M	ABC-type transport system involved in lipoprotein release, permease component LolC	LolE			6F49
COG4592	P	ABC-type Fe2+-enterobactin transport system, periplasmic component	FepB			2M6K
COG4594	P	ABC-type Fe3+-citrate transport system, periplasmic component	FecB			
COG4597	E	ABC-type amino acid transport system, permease component	BatB			
COG4598	E	ABC-type histidine transport system, ATPase component	HisP			1B0U
COG4603	F	ABC-type guanosine uptake system NupNOPQ, permease component NupP	NupP		21926227	
COG4604	P	ABC-type enterochelin transport system, ATPase component	CeuD			
COG4605	P	ABC-type enterochelin transport system, permease component	CeuC			
COG4606	P	ABC-type enterochelin transport system, permease component	CeuB			
COG4607	P	ABC-type enterochelin transport system, periplasmic component	CeuA			3ZKW
COG4608	E	ABC-type oligopeptide transport system, ATPase component	AppF			
COG4615	P	ABC-type siderophore export system, fused ATPase and permease components	PvdE			
COG4618	U	ABC-type protease/lipase transport system, ATPase and permease components	ArpD			5L22
COG4619	P	ABC-type iron transporter FetAB, ATPase component	FetA			
COG4623	MT	Membrane-bound lytic murein transglycosylase MltF	MltF			4OWD
COG4624	C	Iron only hydrogenase large subunit, C-terminal domain	Nar1			1C4A
COG4625	S	Uncharacterized conserved protein, contains a C-terminal beta-barrel porin domain				
COG4626	X	Phage terminase-like protein, large subunit, contains N-terminal HTH domain	YmfN			
COG4627	R	Predicted SAM-depedendent methyltransferase				
COG4628	S	Uncharacterized conserved protein, DUF2132 family				
COG4630	F	Xanthine dehydrogenase, Fe-S cluster and FAD-binding subunit XdhA	XdhA			
COG4631	F	Xanthine dehydrogenase, molybdopterin-binding subunit XdhB	XdhB			
COG4632	G	Sugar-P-sugar glycosidase (uncovering enzyme, UCE), NAGPA superfamily	NAGPA		23572527	3OHG
COG4633	R	Plastocyanin domain containing protein				2MRY
COG4634	R	Predicted nuclease, contains PIN domain, potential toxin-antitoxin system component			19493340	
COG4635	H	Protoporphyrinogen IX oxidase, menaquinone-dependent (flavodoxin domain)	HemG		17873039	
COG4636	R	Endonuclease, Uma2 family (restriction endonuclease fold)	Uma2		17873039	1WDJ
COG4637	R	Predicted ATPase				
COG4638	PR	Phenylpropionate dioxygenase or related ring-hydroxylating dioxygenase, large terminal subunit	HcaE			4QDC
COG4639	R	Predicted kinase				4GP6
COG4640	S	Uncharacterized protein YvbJ, contains N-terminal Zn ribbon domain	YvbJ			
COG4641	D	Spore maturation protein CgeB				
COG4642	S	Uncharacterized conserved protein				
COG4643	X	Uncharacterized domain associated with phage/plasmid primase				
COG4644	X	Transposase and inactivated derivatives, TnpA family				
COG4645	R	Predicted acyltransferase	OpgC			
COG4646	L	Adenine-specific DNA methylase, N12 class				
COG4647	Q	Acetone carboxylase, gamma subunit	AcxC			
COG4648	S	Uncharacterized membrane protein				
COG4649	S	TPR-like repeat domain	TPR1			
COG4650	KT	Sigma54-dependent transcription regulator containing an AAA-type ATPase domain and a DNA-binding domain	RtcR			
COG4651	P	Predicted Kef-type K+ transport protein, K+/H+ antiporter domain	RosB			
COG4652	S	Uncharacterized conserved protein, DUF1430 domain				
COG4653	X	Predicted phage phi-C31 gp36 major capsid-like protein	gp36			
COG4654	C	Cytochrome c551/c552	CytC552			2ZXY
COG4655	R	Uncharacterized conserved protein, contains TadX/Tad_C domain	TadX		26686616	
COG4656	C	Na+-translocating ferredoxin:NAD+ oxidoreductase  RNF, RnfC subunit	RnfC	Na+-translocating Fd:NADH oxidoreductase		
COG4657	C	Na+-translocating ferredoxin:NAD+ oxidoreductase RNF, RnfA subunit	RnfA	Na+-translocating Fd:NADH oxidoreductase		
COG4658	C	Na+-translocating ferredoxin:NAD+ oxidoreductase  RNF, RnfD subunit	RnfD	Na+-translocating Fd:NADH oxidoreductase		
COG4659	C	Na+-translocating ferredoxin:NAD+ oxidoreductase RNF, RnfG subunit	RnfG	Na+-translocating Fd:NADH oxidoreductase		
COG4660	C	Na+-translocating ferredoxin:NAD+ oxidoreductase  RNF, RnfE subunit	RnfE	Na+-translocating Fd:NADH oxidoreductase		
COG4662	P	ABC-type tungstate transport system, periplasmic component	TupA			
COG4663	Q	TRAP-type mannitol/chloroaromatic compound transport system, periplasmic component	FcbT1			2HZK
COG4664	Q	TRAP-type mannitol/chloroaromatic compound transport system, large permease component	FcbT3			
COG4665	Q	TRAP-type mannitol/chloroaromatic compound transport system, small permease component	FcbT2			
COG4666	R	TRAP-type uncharacterized transport system, fused permease components				
COG4667	I	Predicted phospholipase, patatin/cPLA2 family	YjjU			
COG4668	G	Mannitol/fructose-specific phosphotransferase system, IIA domain	MtlA2			1A3A
COG4669	U	Type III secretory pathway, lipoprotein EscJ	EscJ			1YJ7
COG4670	I	Acyl CoA:acetate/3-ketoacid CoA transferase	YdiF			5VIT
COG4671	R	Predicted glycosyl transferase				
COG4672	X	Phage tail protein	gp18			
COG4674	R	ABC-type uncharacterized transport system, ATPase component			10686096	
COG4675	X	Phage tail collar domain	MdpB		16554069;29204885	1OCY
COG4676	S	Uncharacterized conserved protein YfaP, DUF2135 family	YfaP			
COG4677	GI	Pectin methylesterase and related acyl-CoA thioesterases	PemB			1GQ8
COG4678	MX	Muramidase (phage lambda lysozyme)				
COG4679	X	Phage-related protein				
COG4680	JV	mRNA-degrading endonuclease (mRNA interferase) HigB, toxic component of the HigAB toxin-antitoxin module	HigB			5IFG
COG4681	S	Uncharacterized conserved protein YaeQ, suppresses RfaH defect	YaeQ		9604894;32214543	2G3W
COG4682	S	Uncharacterized membrane protein YiaA	YiaA			
COG4683	S	Uncharacterized conserved protein				
COG4684	S	Uncharacterized membrane protein				
COG4685	S	Uncharacterized conserved protein YfaA, DUF2138 family	YfaA			
COG4687	S	Uncharacterized conserved protein				
COG4688	S	Uncharacterized conserved protein				
COG4689	Q	Acetoacetate decarboxylase	Adc			3BGT
COG4690	E	Dipeptidase	PepD			5IAU
COG4691	V	Plasmid stability protein StbC1, contains ribbon-helix-helix domain	StbC1		30728866	
COG4692	GM	Predicted neuraminidase (sialidase)				
COG4693	P	Oxidoreductase (NAD-binding), involved in siderophore biosynthesis	PchG			4GMG
COG4694	J	Wobble nucleotide-excising tRNase	RloC		18681940	
COG4695	X	Phage portal protein BeeE	BeeE			
COG4696	F	NTP pyrophosphatase, MazG superfamily	MazG2			3NL9
COG4697	S	Uncharacterized conserved protein, DUF2139 domain				
COG4698	S	Uncharacterized conserved protein YpmS, DUF2140 family	YpmS			
COG4699	S	Uncharacterized conserved protein, DUF1033 domain				
COG4700	S	Uncharacterized conserved protein ECs_4300, contains TPR-like domain				
COG4701	S	Uncharacterized conserved protein				
COG4702	S	Uncharacterized conserved protein, UPF0303 family				4CLC
COG4703	S	Uncharacterized conserved protein YkuJ, DUF1797 family	YkuJ			2FFG
COG4704	S	Uncharacterized conserved protein, DUF2141 family				
COG4705	S	Uncharacterized membrane-anchored protein				
COG4706	I	Predicted 3-hydroxylacyl-ACP dehydratase, HotDog domain				
COG4707	X	Prophage pi2 protein 07				
COG4708	FJ	ECF-type transporter of queuosine precursor, membrane (S) component	QueT		21135102;31481610	
COG4709	S	Uncharacterized membrane protein				
COG4710	R	Predicted DNA-binding protein with an HTH domain				
COG4711	S	Uncharacterized membrane protein				
COG4712	L	Predicted ssDNA annealing protein, contains HHH motif, Rad42/Rad22/RecT/erf family	DdrA			
COG4713	S	Uncharacterized membrane protein				
COG4714	S	Uncharacterized membrane-anchored protein				
COG4715	S	Uncharacterized protein, contains SWIM-type Zn finger domain	SWIM			
COG4716	S	Myosin-crossreactive antigen  (function unknown)				4IA5
COG4717	S	Uncharacterized conserved protein YhaN, contains AAA domain	YhaN			
COG4718	X	Phage tail protein				
COG4719	S	Uncharacterized conserved protein, UCP014979 family				
COG4720	H	ECF-type riboflavin transporter, membrane (S) component	ECF-S		23584587	4HZU
COG4721	H	ABC-type thiamine/hydroxymethylpyrimidine transport system, permease component	YkoE			5EDL
COG4722	X	Phage-related protein YomH	YomH			2X8K
COG4723	X	Phage-related protein, tail assembly protein I				
COG4724	G	Endo-beta-N-acetylglucosaminidase D				
COG4725	J	N6-adenosine-specific RNA methylase IME4	IME4			5IL0
COG4726	NW	Type IV pilus assembly protein PilX	PilX			
COG4727	S	Uncharacterized conserved protein, DUF2145 domain				
COG4728	S	Uncharacterized conserved protein, DUF1653 family				3BE3
COG4729	S	Uncharacterized conserved protein, DUF1850 family				
COG4731	S	Uncharacterized conserved protein, DUF2147 family				4INN
COG4732	H	ECF-type thiazole transporter, membrane (S) component ThiW	ThiW			
COG4733	X	Phage-related protein, tail protein J				
COG4734	V	Antirestriction protein ArdA	ArdA			2W82
COG4735	S	Uncharacterized conserved protein YaaW, UPF0174 family	YaaW			
COG4736	C	Cbb3-type cytochrome oxidase, subunit 3	CcoQ			
COG4737	S	Uncharacterized conserved protein				
COG4738	K	Predicted transcriptional regulator				
COG4739	S	Uncharacterized conserved protein, contains ferredoxin domain				
COG4740	R	Predicted metalloprotease				
COG4741	F	Predicted secreted endonuclease distantly related to archaeal Holliday junction resolvase				
COG4742	K	Predicted transcriptional regulator, contains HTH domain				
COG4743	S	Uncharacterized membrane protein, DUF1616 domain				
COG4744	S	Uncharacterized conserved protein, DUF2149 domain				
COG4745	R	Predicted membrane-bound mannosyltransferase, involved in protein glycosylation	PMT		32706435	
COG4746	S	Uncharacterized conserved protein				1IIO
COG4747	R	ACT domain-containing protein	ACTx2			
COG4748	S	Uncharacterized conserved protein, contains restriction enzyme R protein N terminal (HSDR_N) domain				
COG4749	S	Uncharacterized conserved protein, DUF2150 domain				
COG4750	MI	CTP:phosphocholine cytidylyltransferase LicC	LicC			1JYK
COG4752	S	Uncharacterized conserved protein				
COG4753	TK	Two-component response regulator, YesN/AraC family, consists of REC and AraC-type DNA-binding domains	YesN			
COG4754	R	Extracellular substrate-binding protein				
COG4755	S	Uncharacterized conserved protein, DUF2153 domain				
COG4756	R	Predicted cation transporter				
COG4757	R	Predicted alpha/beta hydrolase				
COG4758	T	Membrane protein LiaF, inhibitor of the LiaRS two-component envelope stress sensory system	LiaF		16816187;23279150	
COG4759	R	Uncharacterized conserved protein, contains thioredoxin-like domain				
COG4760	S	Uncharacterized membrane protein, YccA/Bax inhibitor family				
COG4762	S	Uncharacterized conserved protein, UPF0548 family				
COG4763	S	Uncharacterized membrane protein YcfT	YcfT			
COG4764	R	Predicted transglycosylase, contains SLT domain	SLT			
COG4765	S	Uncharacterized conserved protein, DUF2155 domain				
COG4766	E	Ethanolamine utilization protein EutQ, cupin superfamily (function unknown)	EutQ			2PYT
COG4767	V	Glycopeptide antibiotics resistance protein	VanZ			
COG4768	S	Uncharacterized conserved protein YoxC, contains an MCP-like domain				
COG4769	S	Uncharacterized membrane protein				
COG4770	I	Acetyl/propionyl-CoA carboxylase, alpha subunit	PccA			3U9S
COG4771	P	Outer membrane receptor for ferrienterochelin and colicins	FepA		16468998	2HDF
COG4772	P	Outer membrane receptor for Fe3+-dicitrate	FecA			1KMP
COG4773	P	Outer membrane receptor for ferric coprogen and ferric-rhodotorulic acid	FhuE			3EFM
COG4774	P	Outer membrane receptor for monomeric catechols	Fiu			
COG4775	M	Outer membrane protein assembly factor BamA	BamA			5EKQ
COG4776	K	Exoribonuclease II	Rnb			2ID0
COG4778	P	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase subunit PhnL	PhnL			
COG4779	P	ABC-type enterobactin transport system, permease component	FepG			
COG4781	I	Membrane-anchored glycerophosphoryl diester phosphodiesterase (GDPDase), membrane domain	UgpQ1			
COG4782	R	Esterase/lipase superfamily enzyme				
COG4783	MO	Outer membrane protein chaperone/metalloprotease BepA/YfgC, contains M48 and TPR domains	BepA		24003122	6AIT
COG4784	R	Putative Zn-dependent protease				
COG4785	M	Lipoprotein NlpI, contains TPR repeats	NlpI			5WQL
COG4786	N	Flagellar basal body rod protein FlgG	FlgG			6JZR
COG4787	N	Flagellar basal body rod protein FlgF	FlgF			
COG4789	U	Type III secretory pathway, component EscV	EscV			2X49
COG4790	U	Type III secretory pathway, EscR/YscR component	EscR			6R6B
COG4791	U	Type III secretory pathway, EscT/YscT component	EscT			6R6B
COG4792	U	Type III secretory pathway, EscU/YscU component	EscU			2JLH
COG4794	U	Type III secretory pathway, EscS/YscS component	EscS			6R6B
COG4795	U	Type II secretory pathway, PulJ/GspJ component	PulJ			
COG4796	U	Type II secretory pathway, component HofQ	HofQ			4AV2
COG4797	R	Predicted regulatory domain of a methyltransferase				5DNK
COG4798	R	Predicted methyltransferase				
COG4799	I	Acetyl-CoA carboxylase, carboxyltransferase component	MmdA			1OD2
COG4800	K	Predicted transcriptional regulator with an HTH domain				
COG4801	R	Predicted acyltransferase, contains DUF342 domain				
COG4802	C	Ferredoxin-thioredoxin reductase, catalytic subunit	FtrB			1DJ7
COG4803	S	Uncharacterized membrane protein				
COG4804	R	Predicted nuclease of restriction endonuclease-like (RecB) superfamily,  DUF1016 family	YhcG		16011798	
COG4805	S	Uncharacterized conserved protein, DUF885 family				3IUK
COG4806	G	L-rhamnose isomerase	RhaA			1D8W
COG4807	S	Uncharacterized conserved protein YehS, DUF1456 family	YehS			
COG4808	S	Uncharacterized lipoprotein YehR, DUF1307 family	YehR			2JOE
COG4809	G	Archaeal ADP-dependent glucokinase/phosphofructokinase	Pfk2	Glycolysis		1GC5
COG4810	E	Ethanolamine utilization protein EutS, microcompartment shell protein	EutS			3IA0
COG4811	S	Uncharacterized membrane protein YobD, UPF0266 family	YobD			
COG4812	E	Ethanolamine utilization protein EutT, cobalamin adenosyltransferase	EutT			
COG4813	G	Trehalose utilization protein	ThuA			1T0B
COG4814	S	Uncharacterized conserved protein with an alpha/beta hydrolase fold				3DS8
COG4815	S	Uncharacterized conserved protein				4LQE
COG4816	E	Ethanolamine utilization protein EutL, microcompartment shell protein	EutL			3GFH
COG4817	L	DNA-binding ferritin-like protein (Dps family)	GINS			2HH6
COG4818	S	Uncharacterized membrane protein MJ1443, UPF0132 family				
COG4819	E	Ethanolamine utilization protein EutA, possible chaperonin	EutA			
COG4820	E	Ethanolamine utilization protein EutJ, possible chaperonin	EutJ			
COG4821	R	Uncharacterized conserved protein, contains SIS (Sugar ISomerase) phosphosugar binding domain			17855421	3CVJ
COG4822	H	Cobalamin biosynthesis protein CbiK, Co2+ chelatase	CbiK	Cobalamine/B12 biosynthesis		1QGO
COG4823	V	Abortive infection bacteriophage resistance protein	AbiF			
COG4824	X	Phage-related holin (Lysis protein)				
COG4825	R	Uncharacterized conserved protein, contains thiamine pyrophosphokinase N- and C- domains	MT1736			
COG4826	O	Serine protease inhibitor	SERPIN			
COG4827	R	Predicted transporter				
COG4828	S	Uncharacterized membrane protein				
COG4829	Q	Muconolactone delta-isomerase	CatC1			1MLI
COG4830	J	Ribosomal protein S26e	RPS26B	Archaeal ribosomal proteins		3JAP
COG4831	T	Roadblock/LC7 domain				
COG4832	VT	Cyclopropanoid cyclopropyl hydrolase, GyrI-like domain	MA1133		29133784	3B49
COG4833	G	Predicted alpha-1,6-mannanase, GH76 family				3K7X
COG4834	S	Uncharacterized conserved protein, DUF2184 domain				
COG4835	S	Uncharacterized conserved protein				2O2A
COG4836	S	Uncharacterized membrane protein YwzB	YwzB			
COG4837	O	Disulfide oxidoreductase YuzD	YuzD			1XG8
COG4838	S	Uncharacterized conserved protein YlaN, UPF0358 family	YlaN			2GBO
COG4839	D	Cell division protein FtsL	FtsL2			
COG4840	S	Uncharacterized conserved protein YfkK, UPF0435 family	YfkK			
COG4841	S	Uncharacterized conserved protein YneR, related to HesB/YadR/YfhF family	YneR			
COG4842	V	Secreted virulence factor YukE/EsxA, WXG100 family	EsxA		15657139;24798022;27600772	3GVM
COG4843	S	Uncharacterized conserved protein YebE, UPF0316/DUF2179 family	YebE			
COG4844	S	Uncharacterized conserved protein YuzB, UPF0349 family	YuzB			
COG4845	V	Chloramphenicol O-acetyltransferase	CatA			1CIA
COG4846	CO	Cytochrome c biogenesis protein CcdC	CcdC			
COG4847	S	Uncharacterized conserved protein, DUF2175 family				
COG4848	R	YtpQ protein involved in methylglyoxal resistance, DUF1444/UPF0354 family	YtpQ			
COG4849	R	Predicted nucleotidyltransferase				
COG4850	I	Phosphatidate phosphatase APP1	App1		23071111	
COG4851	R	Uncharacterized conserved protein involved in sex pheromone biosynthesis	CamS			2QX2
COG4852	S	Uncharacterized membrane protein				
COG4853	T	YycI protein, regulator of the WalKR two-component signal transduction system	YycI			2O3O
COG4854	S	Uncharacterized membrane protein AF1626, predicted component of bacteriocin or quorum sensing system, DUF2178 family			31064832	
COG4855	F	Uncharacterized conserved protein			16737961	
COG4856	T	Cyclic di-AMP synthase regulator CdaR, YbbR domain	YbbR		26527648	2KQ1
COG4857	E	5-Methylthioribose/5-deoxyribose kinase, methionine salvage pathway	MthN		31950558	2OLC
COG4858	S	Uncharacterized membrane-anchored protein				
COG4859	S	Uncharacterized protein, contains DUF2185 domain				
COG4860	K	Predicted DNA-binding transcriptional regulator, ArsR family				
COG4861	S	Uncharacterized conserved protein				
COG4862	KTN	Negative regulator MecA of genetic competence, sporulation and motility	MecA			2MK6
COG4863	T	YycH protein, regulator of the WalKR two-component signal transduction system	YycH			2FGT
COG4864	S	Uncharacterized conserved protein YqfA, UPF0365 family	YqfA			
COG4865	E	Glutamate mutase epsilon subunit	GlmE			
COG4866	S	Uncharacterized protein, contains DUF2156 domain				2HQY
COG4867	S	Uncharacterized conserved protein, contains von Willebrand factor type A (vWFA) domain				
COG4868	S	Uncharacterized conserved protein, UPF0371 family				3BH1
COG4869	Q	Propanediol utilization protein	PduL			5CUO
COG4870	O	Cysteine protease, C1A family				1AEC
COG4871	K	Metal-binding trascriptional regulator, contains Fe-S cluster and ArsR family DNA binding domain				
COG4872	S	Uncharacterized membrane protein				
COG4873	S	Uncharacterized conserved protein YkvS, DUF2187 family	YkvS			
COG4874	S	Uncharacterized conserved protein				
COG4875	O	Protein kinase association domain CaMKII_AD, NTF2-like superfamily	CaMKIID		26949248	
COG4876	S	Uncharacterized conserved protein YdaT	YdaT			
COG4877	S	Uncharacterized conserved protein				
COG4878	S	Uncharacterized conserved protein, DUF2194 domain				
COG4879	S	Uncharacterized protein, contains DUF2192 domain				
COG4880	R	Secreted protein containing C-terminal beta-propeller domain distantly related to WD-40 repeats				
COG4881	P	Predicted membrane anchor for polysulfide/nitrite-type reductase, PsrC/NrfD syperfamily			11856339	
COG4882	R	Predicted aminopeptidase, Iap family				
COG4883	S	Uncharacterized conserved protein, DUF2193 domain				
COG4884	S	Uncharacterized conserved protein YfeS, contains WGR domain	YfeS			
COG4885	S	Uncharacterized conserved protein				
COG4886	K	Leucine-rich repeat (LRR) protein	LRR			4OW2
COG4887	S	Uncharacterized metal-binding protein MJ0455, DUF1847 family				
COG4888	K	Transcription elongation factor Elf1, contains Zn-ribbon domain	Elf1			1WII
COG4889	R	Predicted helicase				5FFJ
COG4890	S	Predicted outer membrane lipoprotein				
COG4891	S	Uncharacterized conserved protein				
COG4892	R	Predicted heme/steroid binding protein				
COG4893	S	Uncharacterized conserved protein, DUF2195 domain				
COG4894	I	Putative phospholipid scramblase YxjI, Tubby2 superfamily	YxjI		19010806	1ZXU
COG4895	S	Uncharacterized conserved protein YwbE, DUF2196 family	YwbE			
COG4896	S	Uncharacterized conserved protein YlaI, DUF2197 family	YlaI			
COG4897	S	General stress protein CsbA (function unknown)	CsbA			
COG4898	S	Uncharacterized conserved protein				
COG4899	S	Uncharacterized conserved protein, DUF2199 domain				
COG4900	R	Predicted metallopeptidase				
COG4901	J	Ribosomal protein S25e	RPS25	Archaeal ribosomal proteins		4UJF
COG4902	R	Ferritin-like protein MJ0754, DUF2202 family	MJ0754			3Q4N
COG4903	K	Competence transcription factor ComK	ComK			
COG4904	S	Uncharacterized conserved protein				2IDG
COG4905	S	Uncharacterized membrane protein			23490197	
COG4906	S	Uncharacterized membrane protein				
COG4907	S	Uncharacterized membrane protein				
COG4908	R	Uncharacterized conserved protein, contains a NRPS condensation (elongation) domain				
COG4909	Q	Propanediol dehydratase, large subunit	PduC			1DIO
COG4910	Q	Propanediol dehydratase, small subunit	PduE			5YRT
COG4911	S	Uncharacterized conserved protein, DUF2203 domain				
COG4912	L	3-methyladenine DNA glycosylase AlkD	AlkD			3JX7
COG4913	S	Uncharacterized conserved protein, contains a C-terminal ATPase domain				
COG4914	R	Predicted nucleotidyltransferase				
COG4915	QR	5-bromo-4-chloroindolyl phosphatase XpaC	XpaC			
COG4916	S	Uncharacterized conserved protein				
COG4917	E	Ethanolamine utilization protein EutP, contains a P-loop NTPase domain	EutP			
COG4918	R	Predicted Fe-S cluster biosynthesis protein YqkB	YqkB			
COG4919	J	Ribosomal protein S30	RPS30	Archaeal ribosomal proteins		
COG4920	S	Uncharacterized membrane protein				
COG4921	S	Uncharacterized conserved protein, DUF2209 domain				
COG4922	R	Predicted SnoaL-like aldol condensation-catalyzing enzyme			15071504	
COG4923	R	Predicted nuclease (RNAse H fold)				
COG4924	S	Uncharacterized conserved protein				
COG4925	S	Uncharacterized conserved protein				
COG4926	X	Phage-related protein	PblB			
COG4927	R	Predicted choloylglycine hydrolase				
COG4928	R	Predicted P-loop ATPase, KAP-like				
COG4929	S	Uncharacterized membrane-anchored protein				
COG4930	O	Predicted ATP-dependent Lon-type protease				
COG4932	M	Clumping factor A-related surface protein, MSCRAMM (microbial surface components recognizing adhesive matrix molecules) family, DEv-IgG fold	ClfA		12485987	1N67
COG4933	K	Predicted transcriptional regulator, contains an HTH and PUA-like domains				
COG4934	O	Serine protease, subtilase family				1T1E
COG4935	O	Regulatory P domain of the subtilisin-like proprotein convertases and other proteases				1OT5
COG4936	T	Ligand-binding sensor domain	PocR			
COG4937	J	Ferredoxin-fold anticodon binding domain	FDXACB			
COG4938	R	Predicted ATPase				
COG4939	S	Membrane-anchored lipoprotein Tpp15, major membrane immunogen	Tpp15			2KZX
COG4940	X	Competence protein ComGF	ComGF			
COG4941	K	Predicted RNA polymerase sigma factor, contains C-terminal TPR domain				
COG4942	D	Septal ring factor EnvC, activator of murein hydrolases AmiA and AmiB	EnvC			
COG4943	T	Redox-sensing c-di-GMP phosphodiesterase, contains CSS-motif and EAL domains	YjcC		29514851	
COG4944	S	Uncharacterized conserved protein				
COG4945	GT	Carbohydrate-binding DOMON domain	DOMON			1UG9
COG4946	S	Uncharacterized N-terminal domain of tricorn protease, contains WD40 repeats				
COG4947	R	Esterase/lipase superfamily enzyme				
COG4948	MR	L-alanine-DL-glutamate epimerase or related enzyme of enolase superfamily	RspA	Non-phosphorylated Entner-Doudoroff pathway		1BKH
COG4949	S	Uncharacterized membrane-anchored protein				
COG4950	S	N-terminal domain of uncharacterized protein YciW (function unknown)	YciW1			
COG4951	S	Uncharacterized conserved protein				
COG4952	M	L-rhamnose isomerase				3M0Y
COG4953	M	Membrane carboxypeptidase/penicillin-binding protein PbpC	PbpC			
COG4954	S	Uncharacterized conserved protein, DUF2000 domain				2GAX
COG4955	S	Uncharacterized conserved protein YpbB, contains C-terminal HTH domain	YpbB			
COG4956	R	Uncharacterized conserved protein YacL, contains PIN and TRAM domains				3IX7
COG4957	K	Predicted transcriptional regulator				2JSP
COG4959	OU	Type IV secretory pathway, protease TraF	TraF			1B12
COG4960	OT	Flp pilus assembly protein, peptidase CpaA	CpaA		19493340	3S0X
COG4961	UW	Flp pilus assembly protein TadG, includes N-terminal TadE domain	TadG		12010986	
COG4962	UW	Pilus assembly protein, ATPase of CpaF family	CpaF			
COG4963	UW	Flp pilus assembly ATPase CpaE/TadZ, contains N-terminal REC/TadZ_N domain	CpaE			4LDA
COG4964	UW	Flp pilus assembly protein, secretin CpaC	CpaC			
COG4965	UW	Flp pilus assembly protein TadB	TadB			
COG4966	NW	Type IV pilus assembly protein PilW	PilW			
COG4967	NW	Type IV pilus assembly protein PilV	PilV			
COG4968	NW	Type IV pilus assembly protein PilE	PilE			2NBA
COG4969	NW	Type IV pilus assembly protein, major pilin PilA	PilA			1AY2
COG4970	NW	Type IV pilus assembly protein FimT	FimT		17322192;28771515	
COG4972	NW	Type IV pilus assembly protein, ATPase PilM	PilM			2YCH
COG4973	L	Site-specific recombinase XerC	XerC			
COG4974	L	Site-specific recombinase XerD	XerD			1A0P
COG4975	G	Glucose uptake protein GlcU	GlcU			
COG4976	R	Predicted methyltransferase, contains TPR repeat				
COG4977	K	Transcriptional regulator GlxA, contains an amidase domain and an AraC-type DNA-binding HTH domain	GlxA			
COG4978	T	GyrI-like small molecule binding domain	BltR2			1BOW
COG4980	R	Gas vesicle protein YhaH	GvpP			
COG4981	I	Enoyl reductase domain of yeast-type fatty acid synthase				2UV8
COG4982	I	3-oxoacyl-ACP reductase domain of yeast-type fatty acid synthase FAS1	FabG2			2UV8
COG4983	X	Primase-polymerase (Primpol) domain protein			29198957	6A9W
COG4984	S	Uncharacterized membrane protein				
COG4985	P	ABC-type phosphate transport system, auxiliary component PstA	PstA			
COG4986	P	ABC-type anion transport system, duplicated permease component				
COG4987	CO	ABC-type transport system involved in cytochrome bd biosynthesis, fused ATPase and permease components	CydC			
COG4988	CO	ABC-type transport system involved in cytochrome bd biosynthesis, ATPase and permease components	CydD			
